run_id,round_number,perplexity,success,budget,postmortem,model
veyru/1781098190,2,172.6208589403217,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,3,369.74221034031626,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,4,258.2699574846935,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,5,354.8574014304984,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,6,463.71193718394716,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,7,412.11245570978105,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,8,469.0695792894155,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,9,602.702382785791,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,10,386.29806446264314,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,11,247.1751478230868,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,12,254.96140332023145,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,13,738.4548025667314,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,14,756.7760879667057,0,2000,False,Qwen/Qwen3-32B
veyru/1781098190,15,1105.2365304485677,0,2000,False,Qwen/Qwen3-32B
veyru/1781098196,1,359.7715324850273,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,2,1051.4313198654595,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,3,316.91319112182947,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,4,594.5461309485858,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,5,557.6976086458022,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,6,544.3253162864565,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,7,612.2724961115947,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,8,625.7188234220994,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,9,1459.4402420530603,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,10,1323.9837027676704,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,11,2124.9869879029893,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,12,1447.5123176301583,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,13,1340.441724357217,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,14,1846.437267226595,0,150,False,Qwen/Qwen3-32B
veyru/1781098196,15,1642.2275802010652,0,150,False,Qwen/Qwen3-32B
veyru/1781098197,1,297.54395262821805,1,2000,True,Qwen/Qwen3-32B
veyru/1781098197,2,296.99677925956144,0,2000,True,Qwen/Qwen3-32B
veyru/1781098197,3,227.0032171277685,1,2000,True,Qwen/Qwen3-32B
veyru/1781098197,4,250.9909512518025,0,2000,True,Qwen/Qwen3-32B
veyru/1781098197,5,354.23149926469716,1,2000,True,Qwen/Qwen3-32B
veyru/1781098197,6,279.2416941256806,0,2000,True,Qwen/Qwen3-32B
veyru/1781098197,7,280.1641515712021,0,2000,True,Qwen/Qwen3-32B
veyru/1781098197,8,364.27260001852574,1,2000,True,Qwen/Qwen3-32B
veyru/1781098197,9,632.6483218125207,0,2000,True,Qwen/Qwen3-32B
veyru/1781098197,10,702.944417877996,0,2000,True,Qwen/Qwen3-32B
veyru/1781098197,11,323.9361493616305,0,2000,True,Qwen/Qwen3-32B
veyru/1781098197,12,420.54223507498864,0,2000,True,Qwen/Qwen3-32B
veyru/1781098197,13,370.29216752702087,0,2000,True,Qwen/Qwen3-32B
veyru/1781098197,14,266.4213170709555,0,2000,True,Qwen/Qwen3-32B
veyru/1781098197,15,262.3101510211914,0,2000,True,Qwen/Qwen3-32B
veyru/1781098198,1,237.73492187573552,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,2,993.6872312980647,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,3,276.9673031360154,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,4,732.8164183041728,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,5,875.6614919145266,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,6,700.6768356777959,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,7,1188.7521107943994,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,8,1068.9001482779254,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,9,273.3316673334256,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,10,330.3456421696234,1,2000,False,Qwen/Qwen3-32B
veyru/1781098198,11,875.5639304166732,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,12,259.74282977052144,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,13,327.05354473066234,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,14,513.7189523488292,0,2000,False,Qwen/Qwen3-32B
veyru/1781098198,15,1114.8628200723517,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,1,238.66527620845386,1,2000,False,Qwen/Qwen3-32B
veyru/1781100249,2,353.8161136518701,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,3,297.186217053105,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,4,622.7115563849196,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,5,618.2290709664987,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,6,311.95178318270774,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,7,379.7600790424533,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,8,352.6108793010091,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,9,426.63941623215254,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,10,276.39660843797395,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,11,980.7384955858897,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,12,1098.9000705645344,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,13,343.71042784234754,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,14,379.41597243087693,0,2000,False,Qwen/Qwen3-32B
veyru/1781100249,15,402.6164652518717,0,2000,False,Qwen/Qwen3-32B
veyru/1781105161,2,222.08717234077812,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,3,238.20602441115193,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,4,238.20602441115193,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,5,238.20602441115193,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,6,238.20602441115193,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,7,238.20602441115193,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,8,238.20602441115193,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,9,238.20602441115193,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,10,238.20602441115193,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,11,238.20602441115193,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,13,398.7351701921078,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,14,532.9228031175372,0,150,False,Qwen/Qwen3-32B
veyru/1781105161,15,3130.0814216419612,0,150,False,Qwen/Qwen3-32B
veyru/1781107104,1,270.3731522798158,1,2000,False,Qwen/Qwen3-32B
veyru/1781107104,2,1622.1715231190356,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,3,252.73812610904758,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,4,372.6704474959102,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,5,1120.5559432094715,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,6,317.85776134045625,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,7,444.7877145254349,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,8,284.27461608380537,1,2000,False,Qwen/Qwen3-32B
veyru/1781107104,9,769.9222896713727,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,10,237.66087093949136,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,11,348.09571408383607,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,12,360.44770389168315,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,13,684.735551144647,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,14,635.9681341200064,0,2000,False,Qwen/Qwen3-32B
veyru/1781107104,15,860.0821126369036,0,2000,False,Qwen/Qwen3-32B
veyru/1781083391,1,245.13901351866244,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,2,188.0582349838911,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,3,139.21724587410685,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,4,171.0472795173445,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,5,142.45943200002395,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,6,141.39645715250114,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,7,145.141756701407,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,8,169.7477351927048,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,9,139.1738242866359,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,10,175.42020608530845,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,11,148.07356554326378,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,12,151.11323422798804,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,13,103.71413351166251,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,14,125.36496583477575,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083391,15,114.34399219810172,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,1,174.94889935831728,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,2,149.28363757600758,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,3,136.26287007862283,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,4,115.54603611553188,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,5,139.44270216955334,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,6,74.88356342751014,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,7,166.02310534078458,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,8,138.87466216941112,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,9,120.34396712037443,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,10,146.82527420936586,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,11,146.82527420936586,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,12,153.87747277502055,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,13,129.5626471223543,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,14,150.0658609259168,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781083394,15,102.8771976223613,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,1,139.30080092754616,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,2,196.77894030016748,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,3,232.8090149609679,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,4,177.01001317785241,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,5,183.52665304828622,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,6,209.11870291836058,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,7,189.26838231656467,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,8,159.18009280551632,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,9,191.24819955101657,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,10,120.0020666239498,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,11,160.69161796035095,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
